BARCODE,X1,Y1,X2,Y2,X3,Y3,X4,Y4
15ASH20493,705766.5125,4334165.796,705766.5125,4334167.796,705766.9125,4334167.796,705766.9125,4334165.796
15ASH20492,705767.3694,4334165.147,705767.3694,4334167.147,705767.7694,4334167.147,705767.7694,4334165.147
15ASH20491,705768.0785,4334165.028,705768.0785,4334167.028,705768.4785,4334167.028,705768.4785,4334165.028
15ASH20490,705768.975,4334165.8,705768.975,4334167.8,705769.375,4334167.8,705769.375,4334165.8
15ASH20489,705769.6837,4334165.757,705769.6837,4334167.757,705770.0837,4334167.757,705770.0837,4334165.757
15ASH20488,705770.5227,4334165.217,705770.5227,4334167.217,705770.9227,4334167.217,705770.9227,4334165.217
15ASH20487,705771.2319,4334165.182,705771.2319,4334167.182,705771.6319,4334167.182,705771.6319,4334165.182
15ASH20486,705772.204,4334165.784,705772.204,4334167.784,705772.604,4334167.784,705772.604,4334165.784
15ASH20485,705772.9137,4334165.768,705772.9137,4334167.768,705773.3137,4334167.768,705773.3137,4334165.768
15ASH20484,705773.799,4334165.145,705773.799,4334167.145,705774.199,4334167.145,705774.199,4334165.145
15ASH20483,705774.5088,4334165.125,705774.5088,4334167.125,705774.9088,4334167.125,705774.9088,4334165.125
15ASH20482,705775.4272,4334165.83,705775.4272,4334167.83,705775.8272,4334167.83,705775.8272,4334165.83
15ASH20481,705776.1323,4334165.95,705776.1323,4334167.95,705776.5323,4334167.95,705776.5323,4334165.95
15ASH20480,705777.0273,4334165.274,705777.0273,4334167.274,705777.4273,4334167.274,705777.4273,4334165.274
15ASH20479,705777.7351,4334165.331,705777.7351,4334167.331,705778.1351,4334167.331,705778.1351,4334165.331
15ASH20478,705778.5757,4334165.92,705778.5757,4334167.92,705778.9757,4334167.92,705778.9757,4334165.92
15ASH20477,705779.2844,4334165.826,705779.2844,4334167.826,705779.6844,4334167.826,705779.6844,4334165.826
15ASH20476,705780.1901,4334165.304,705780.1901,4334167.304,705780.5901,4334167.304,705780.5901,4334165.304
15ASH20475,705780.8988,4334165.267,705780.8988,4334167.267,705781.2988,4334167.267,705781.2988,4334165.267
15ASH20474,705781.8241,4334165.933,705781.8241,4334167.933,705782.2241,4334167.933,705782.2241,4334165.933
15ASH20473,705782.5353,4334165.8,705782.5353,4334167.8,705782.9353,4334167.8,705782.9353,4334165.8
15ASH20472,705783.4094,4334165.347,705783.4094,4334167.347,705783.8094,4334167.347,705783.8094,4334165.347
15ASH20471,705784.1177,4334165.167,705784.1177,4334167.167,705784.5177,4334167.167,705784.5177,4334165.167
15ASH20470,705784.9757,4334166.036,705784.9757,4334168.036,705785.3757,4334168.036,705785.3757,4334166.036
15ASH20469,705785.6864,4334166.052,705785.6864,4334168.052,705786.0864,4334168.052,705786.0864,4334166.052
15ASH20505,705785.7873,4334162.652,705785.7873,4334164.652,705786.1873,4334164.652,705786.1873,4334162.652
15ASH20506,705785.0703,4334162.608,705785.0703,4334164.608,705785.4703,4334164.608,705785.4703,4334162.608
15ASH20507,705784.1089,4334161.834,705784.1089,4334163.834,705784.5089,4334163.834,705784.5089,4334161.834
15ASH20508,705783.4054,4334161.877,705783.4054,4334163.877,705783.8054,4334163.877,705783.8054,4334161.877
15ASH20509,705782.5753,4334162.517,705782.5753,4334164.517,705782.9753,4334164.517,705782.9753,4334162.517
15ASH20510,705781.8665,4334162.496,705781.8665,4334164.496,705782.2665,4334164.496,705782.2665,4334162.496
15ASH20511,705780.9886,4334161.832,705780.9886,4334163.832,705781.3886,4334163.832,705781.3886,4334161.832
15ASH20512,705780.2806,4334161.979,705780.2806,4334163.979,705780.6806,4334163.979,705780.6806,4334161.979
15ASH20513,705779.392,4334162.439,705779.392,4334164.439,705779.792,4334164.439,705779.792,4334162.439
15ASH20514,705778.6822,4334162.493,705778.6822,4334164.493,705779.0822,4334164.493,705779.0822,4334162.493
15ASH20515,705777.7306,4334161.827,705777.7306,4334163.827,705778.1306,4334163.827,705778.1306,4334161.827
15ASH20516,705777.0281,4334161.913,705777.0281,4334163.913,705777.4281,4334163.913,705777.4281,4334161.913
15ASH20517,705776.1905,4334162.627,705776.1905,4334164.627,705776.5905,4334164.627,705776.5905,4334162.627
15ASH20518,705775.4806,4334162.688,705775.4806,4334164.688,705775.8806,4334164.688,705775.8806,4334162.688
15ASH20519,705774.5827,4334161.748,705774.5827,4334163.748,705774.9827,4334163.748,705774.9827,4334161.748
15ASH20520,705773.8731,4334161.722,705773.8731,4334163.722,705774.2731,4334163.722,705774.2731,4334161.722
15ASH20521,705772.9381,4334162.478,705772.9381,4334164.478,705773.3381,4334164.478,705773.3381,4334162.478
15ASH20522,705772.2278,4334162.535,705772.2278,4334164.535,705772.6278,4334164.535,705772.6278,4334162.535
15ASH20523,705771.3269,4334161.754,705771.3269,4334163.754,705771.7269,4334163.754,705771.7269,4334161.754
15ASH20524,705770.6197,4334161.825,705770.6197,4334163.825,705771.0197,4334163.825,705771.0197,4334161.825
15ASH20525,705769.74,4334162.45,705769.74,4334164.45,705770.14,4334164.45,705770.14,4334162.45
15ASH20526,705769.0322,4334162.508,705769.0322,4334164.508,705769.4322,4334164.508,705769.4322,4334162.508
15ASH20527,705768.0716,4334161.686,705768.0716,4334163.686,705768.4716,4334163.686,705768.4716,4334161.686
15ASH20528,705767.3623,4334161.685,705767.3623,4334163.685,705767.7623,4334163.685,705767.7623,4334161.685
15ASH20529,705766.4993,4334162.367,705766.4993,4334164.367,705766.8993,4334164.367,705766.8993,4334162.367
15ASH20530,705765.7898,4334162.374,705765.7898,4334164.374,705766.1898,4334164.374,705766.1898,4334162.374
15ASH20531,705764.8899,4334161.758,705764.8899,4334163.758,705765.2899,4334163.758,705765.2899,4334161.758
15ASH20532,705764.1781,4334161.752,705764.1781,4334163.752,705764.5781,4334163.752,705764.5781,4334161.752
15ASH20533,705763.2506,4334162.425,705763.2506,4334164.425,705763.6506,4334164.425,705763.6506,4334162.425
15ASH20534,705762.5455,4334162.468,705762.5455,4334164.468,705762.9455,4334164.468,705762.9455,4334162.468
15ASH20535,705761.6272,4334161.701,705761.6272,4334163.701,705762.0272,4334163.701,705762.0272,4334161.701
15ASH20536,705760.9175,4334161.675,705760.9175,4334163.675,705761.3175,4334163.675,705761.3175,4334161.675
15ASH20537,705759.9668,4334162.366,705759.9668,4334164.366,705760.3668,4334164.366,705760.3668,4334162.366
15ASH20538,705759.2593,4334162.367,705759.2593,4334164.367,705759.6593,4334164.367,705759.6593,4334162.367
15ASH20539,705758.4209,4334161.702,705758.4209,4334163.702,705758.8209,4334163.702,705758.8209,4334161.702
15ASH20540,705757.7128,4334161.728,705757.7128,4334163.728,705758.1128,4334163.728,705758.1128,4334161.728
15ASH20576,705757.7451,4334158.336,705757.7451,4334160.336,705758.1451,4334160.336,705758.1451,4334158.336
15ASH20575,705758.4551,4334158.256,705758.4551,4334160.256,705758.8551,4334160.256,705758.8551,4334158.256
15ASH20574,705759.3974,4334158.915,705759.3974,4334160.915,705759.7974,4334160.915,705759.7974,4334158.915
15ASH20573,705760.1067,4334158.929,705760.1067,4334160.929,705760.5067,4334160.929,705760.5067,4334158.929
15ASH20572,705761.004,4334158.262,705761.004,4334160.262,705761.404,4334160.262,705761.404,4334158.262
15ASH20571,705761.7156,4334158.287,705761.7156,4334160.287,705762.1156,4334160.287,705762.1156,4334158.287
15ASH20570,705762.644,4334158.975,705762.644,4334160.975,705763.044,4334160.975,705763.044,4334158.975
15ASH20569,705763.3533,4334159.001,705763.3533,4334161.001,705763.7533,4334161.001,705763.7533,4334159.001
15ASH20568,705764.2077,4334158.491,705764.2077,4334160.491,705764.6077,4334160.491,705764.6077,4334158.491
15ASH20567,705764.9169,4334158.406,705764.9169,4334160.406,705765.3169,4334160.406,705765.3169,4334158.406
15ASH20566,705765.7719,4334159.04,705765.7719,4334161.04,705766.1719,4334161.04,705766.1719,4334159.04
15ASH20565,705766.4821,4334158.976,705766.4821,4334160.976,705766.8821,4334160.976,705766.8821,4334158.976
15ASH20564,705767.4519,4334158.376,705767.4519,4334160.376,705767.8519,4334160.376,705767.8519,4334158.376
15ASH20563,705768.1731,4334158.288,705768.1731,4334160.288,705768.5731,4334160.288,705768.5731,4334158.288
15ASH20562,705769.0615,4334159.032,705769.0615,4334161.032,705769.4615,4334161.032,705769.4615,4334159.032
15ASH20561,705769.7699,4334158.994,705769.7699,4334160.994,705770.1699,4334160.994,705770.1699,4334158.994
15ASH20560,705770.5969,4334158.428,705770.5969,4334160.428,705770.9969,4334160.428,705770.9969,4334158.428
15ASH20559,705771.3064,4334158.41,705771.3064,4334160.41,705771.7064,4334160.41,705771.7064,4334158.41
15ASH20558,705772.2867,4334159.087,705772.2867,4334161.087,705772.6867,4334161.087,705772.6867,4334159.087
15ASH20557,705772.9959,4334159.078,705772.9959,4334161.078,705773.3959,4334161.078,705773.3959,4334159.078
15ASH20556,705773.9038,4334158.456,705773.9038,4334160.456,705774.3038,4334160.456,705774.3038,4334158.456
15ASH20555,705774.6106,4334158.433,705774.6106,4334160.433,705775.0106,4334160.433,705775.0106,4334158.433
15ASH20554,705775.5267,4334159.123,705775.5267,4334161.123,705775.9267,4334161.123,705775.9267,4334159.123
15ASH20553,705776.2358,4334159.098,705776.2358,4334161.098,705776.6358,4334161.098,705776.6358,4334159.098
15ASH20552,705777.0195,4334158.457,705777.0195,4334160.457,705777.4195,4334160.457,705777.4195,4334158.457
15ASH20551,705777.7262,4334158.401,705777.7262,4334160.401,705778.1262,4334160.401,705778.1262,4334158.401
15ASH20550,705778.6948,4334159.311,705778.6948,4334161.311,705779.0948,4334161.311,705779.0948,4334159.311
15ASH20549,705779.4013,4334159.266,705779.4013,4334161.266,705779.8013,4334161.266,705779.8013,4334159.266
15ASH20548,705780.3222,4334158.49,705780.3222,4334160.49,705780.7222,4334160.49,705780.7222,4334158.49
15ASH20547,705781.0293,4334158.42,705781.0293,4334160.42,705781.4293,4334160.42,705781.4293,4334158.42
15ASH20546,705781.9538,4334159.255,705781.9538,4334161.255,705782.3538,4334161.255,705782.3538,4334159.255
15ASH20545,705782.6628,4334159.152,705782.6628,4334161.152,705783.0628,4334161.152,705783.0628,4334159.152
15ASH20544,705783.4737,4334158.634,705783.4737,4334160.634,705783.8737,4334160.634,705783.8737,4334158.634
15ASH20543,705784.1962,4334158.42,705784.1962,4334160.42,705784.5962,4334160.42,705784.5962,4334158.42
15ASH20542,705785.2682,4334159.246,705785.2682,4334161.246,705785.6682,4334161.246,705785.6682,4334159.246
15ASH20541,705785.9798,4334159.181,705785.9798,4334161.181,705786.3798,4334161.181,705786.3798,4334159.181
15ASH20577,705786.02,4334156.035,705786.02,4334158.035,705786.42,4334158.035,705786.42,4334156.035
15ASH20578,705785.3092,4334155.959,705785.3092,4334157.959,705785.7092,4334157.959,705785.7092,4334155.959
15ASH20579,705784.3364,4334155.098,705784.3364,4334157.098,705784.7364,4334157.098,705784.7364,4334155.098
15ASH20580,705783.6274,4334155.258,705783.6274,4334157.258,705784.0274,4334157.258,705784.0274,4334155.258
15ASH20581,705782.7277,4334155.894,705782.7277,4334157.894,705783.1277,4334157.894,705783.1277,4334155.894
15ASH20582,705782.0321,4334155.839,705782.0321,4334157.839,705782.4321,4334157.839,705782.4321,4334155.839
15ASH20583,705781.0302,4334155.139,705781.0302,4334157.139,705781.4302,4334157.139,705781.4302,4334155.139
15ASH20584,705780.321,4334155.158,705780.321,4334157.158,705780.721,4334157.158,705780.721,4334155.158
15ASH20585,705779.4134,4334155.803,705779.4134,4334157.803,705779.8134,4334157.803,705779.8134,4334155.803
15ASH20586,705778.7045,4334155.808,705778.7045,4334157.808,705779.1045,4334157.808,705779.1045,4334155.808
15ASH20587,705777.8156,4334155,705777.8156,4334157,705778.2156,4334157,705778.2156,4334155
15ASH20588,705777.1068,4334155.037,705777.1068,4334157.037,705777.5068,4334157.037,705777.5068,4334155.037
15ASH20589,705776.2706,4334155.762,705776.2706,4334157.762,705776.6706,4334157.762,705776.6706,4334155.762
15ASH20590,705775.5577,4334155.809,705775.5577,4334157.809,705775.9577,4334157.809,705775.9577,4334155.809
15ASH20591,705774.6437,4334155.052,705774.6437,4334157.052,705775.0437,4334157.052,705775.0437,4334155.052
15ASH20592,705773.9377,4334155.035,705773.9377,4334157.035,705774.3377,4334157.035,705774.3377,4334155.035
15ASH20593,705772.9895,4334155.46,705772.9895,4334157.46,705773.3895,4334157.46,705773.3895,4334155.46
15ASH20594,705772.2814,4334155.577,705772.2814,4334157.577,705772.6814,4334157.577,705772.6814,4334155.577
15ASH20595,705771.4194,4334155.009,705771.4194,4334157.009,705771.8194,4334157.009,705771.8194,4334155.009
15ASH20596,705770.7093,4334155.019,705770.7093,4334157.019,705771.1093,4334157.019,705771.1093,4334155.019
15ASH20597,705769.8495,4334155.641,705769.8495,4334157.641,705770.2495,4334157.641,705770.2495,4334155.641
15ASH20598,705769.1391,4334155.652,705769.1391,4334157.652,705769.5391,4334157.652,705769.5391,4334155.652
15ASH20599,705768.2218,4334154.98,705768.2218,4334156.98,705768.6218,4334156.98,705768.6218,4334154.98
15ASH20600,705767.5138,4334155.042,705767.5138,4334157.042,705767.9138,4334157.042,705767.9138,4334155.042
15ASH20601,705766.5744,4334155.627,705766.5744,4334157.627,705766.9744,4334157.627,705766.9744,4334155.627
15ASH20602,705765.866,4334155.728,705765.866,4334157.728,705766.266,4334157.728,705766.266,4334155.728
15ASH20603,705764.9523,4334154.937,705764.9523,4334156.937,705765.3523,4334156.937,705765.3523,4334154.937
15ASH20604,705764.2436,4334154.922,705764.2436,4334156.922,705764.6436,4334156.922,705764.6436,4334154.922
15ASH20605,705763.4071,4334155.711,705763.4071,4334157.711,705763.8071,4334157.711,705763.8071,4334155.711
15ASH20606,705762.6985,4334155.752,705762.6985,4334157.752,705763.0985,4334157.752,705763.0985,4334155.752
15ASH20607,705761.7088,4334155.042,705761.7088,4334157.042,705762.1088,4334157.042,705762.1088,4334155.042
15ASH20608,705760.9978,4334155.022,705760.9978,4334157.022,705761.3978,4334157.022,705761.3978,4334155.022
15ASH20609,705760.1074,4334155.545,705760.1074,4334157.545,705760.5074,4334157.545,705760.5074,4334155.545
15ASH20610,705759.3964,4334155.52,705759.3964,4334157.52,705759.7964,4334157.52,705759.7964,4334155.52
15ASH20611,705758.4394,4334154.928,705758.4394,4334156.928,705758.8394,4334156.928,705758.8394,4334154.928
15ASH20612,705757.7275,4334155.046,705757.7275,4334157.046,705758.1275,4334157.046,705758.1275,4334155.046
15ASH20648,705757.8064,4334151.693,705757.8064,4334153.693,705758.2064,4334153.693,705758.2064,4334151.693
15ASH20647,705758.521,4334151.583,705758.521,4334153.583,705758.921,4334153.583,705758.921,4334151.583
15ASH20646,705759.4895,4334152.067,705759.4895,4334154.067,705759.8895,4334154.067,705759.8895,4334152.067
15ASH20645,705760.1982,4334152.097,705760.1982,4334154.097,705760.5982,4334154.097,705760.5982,4334152.097
15ASH20644,705761.0507,4334151.758,705761.0507,4334153.758,705761.4507,4334153.758,705761.4507,4334151.758
15ASH20643,705761.7657,4334151.649,705761.7657,4334153.649,705762.1657,4334153.649,705762.1657,4334151.649
15ASH20642,705762.652,4334152.333,705762.652,4334154.333,705763.052,4334154.333,705763.052,4334152.333
15ASH20641,705763.3606,4334152.3,705763.3606,4334154.3,705763.7606,4334154.3,705763.7606,4334152.3
15ASH20640,705764.3182,4334151.811,705764.3182,4334153.811,705764.7182,4334153.811,705764.7182,4334151.811
15ASH20639,705765.0274,4334151.741,705765.0274,4334153.741,705765.4274,4334153.741,705765.4274,4334151.741
15ASH20638,705765.9004,4334152.319,705765.9004,4334154.319,705766.3004,4334154.319,705766.3004,4334152.319
15ASH20637,705766.6071,4334152.266,705766.6071,4334154.266,705767.0071,4334154.266,705767.0071,4334152.266
15ASH20636,705767.5256,4334151.788,705767.5256,4334153.788,705767.9256,4334153.788,705767.9256,4334151.788
15ASH20635,705768.2339,4334151.758,705768.2339,4334153.758,705768.6339,4334153.758,705768.6339,4334151.758
15ASH20634,705769.1608,4334152.339,705769.1608,4334154.339,705769.5608,4334154.339,705769.5608,4334152.339
15ASH20633,705769.874,4334152.316,705769.874,4334154.316,705770.274,4334154.316,705770.274,4334152.316
15ASH20632,705770.7263,4334151.761,705770.7263,4334153.761,705771.1263,4334153.761,705771.1263,4334151.761
15ASH20631,705771.4336,4334151.713,705771.4336,4334153.713,705771.8336,4334153.713,705771.8336,4334151.713
15ASH20630,705772.3424,4334152.458,705772.3424,4334154.458,705772.7424,4334154.458,705772.7424,4334152.458
15ASH20629,705773.0527,4334152.409,705773.0527,4334154.409,705773.4527,4334154.409,705773.4527,4334152.409
15ASH20628,705773.9493,4334151.727,705773.9493,4334153.727,705774.3493,4334153.727,705774.3493,4334151.727
15ASH20627,705774.6593,4334151.685,705774.6593,4334153.685,705775.0593,4334153.685,705775.0593,4334151.685
15ASH20626,705775.6209,4334152.427,705775.6209,4334154.427,705776.0209,4334154.427,705776.0209,4334152.427
15ASH20625,705776.336,4334152.391,705776.336,4334154.391,705776.736,4334154.391,705776.736,4334152.391
15ASH20624,705777.1533,4334151.813,705777.1533,4334153.813,705777.5533,4334153.813,705777.5533,4334151.813
15ASH20623,705777.8625,4334151.741,705777.8625,4334153.741,705778.2625,4334153.741,705778.2625,4334151.741
15ASH20622,705778.8328,4334152.43,705778.8328,4334154.43,705779.2328,4334154.43,705779.2328,4334152.43
15ASH20621,705779.5337,4334152.333,705779.5337,4334154.333,705779.9337,4334154.333,705779.9337,4334152.333
15ASH20620,705780.4088,4334151.837,705780.4088,4334153.837,705780.8088,4334153.837,705780.8088,4334151.837
15ASH20619,705781.1167,4334151.778,705781.1167,4334153.778,705781.5167,4334153.778,705781.5167,4334151.778
15ASH20618,705782.0561,4334152.546,705782.0561,4334154.546,705782.4561,4334154.546,705782.4561,4334152.546
15ASH20617,705782.7512,4334152.43,705782.7512,4334154.43,705783.1512,4334154.43,705783.1512,4334152.43
15ASH20616,705783.5707,4334151.861,705783.5707,4334153.861,705783.9707,4334153.861,705783.9707,4334151.861
15ASH20615,705784.2803,4334151.822,705784.2803,4334153.822,705784.6803,4334153.822,705784.6803,4334151.822
15ASH20614,705785.2199,4334152.635,705785.2199,4334154.635,705785.6199,4334154.635,705785.6199,4334152.635
15ASH20613,705785.9299,4334152.506,705785.9299,4334154.506,705786.3299,4334154.506,705786.3299,4334152.506
15ASH20649,705786.0258,4334149.297,705786.0258,4334151.297,705786.4258,4334151.297,705786.4258,4334149.297
15ASH20650,705785.3171,4334149.229,705785.3171,4334151.229,705785.7171,4334151.229,705785.7171,4334149.229
15ASH20651,705784.2932,4334148.542,705784.2932,4334150.542,705784.6932,4334150.542,705784.6932,4334148.542
15ASH20652,705783.584,4334148.489,705783.584,4334150.489,705783.984,4334150.489,705783.984,4334148.489
15ASH20653,705782.6898,4334149.138,705782.6898,4334151.138,705783.0898,4334151.138,705783.0898,4334149.138
15ASH20654,705781.9836,4334149.125,705781.9836,4334151.125,705782.3836,4334151.125,705782.3836,4334149.125
15ASH20655,705781.1173,4334148.53,705781.1173,4334150.53,705781.5173,4334150.53,705781.5173,4334148.53
15ASH20656,705780.4087,4334148.475,705780.4087,4334150.475,705780.8087,4334150.475,705780.8087,4334148.475
15ASH20657,705779.56,4334149.17,705779.56,4334151.17,705779.96,4334151.17,705779.96,4334149.17
15ASH20658,705778.8464,4334149.107,705778.8464,4334151.107,705779.2464,4334151.107,705779.2464,4334149.107
15ASH20659,705777.887,4334148.416,705777.887,4334150.416,705778.287,4334150.416,705778.287,4334148.416
15ASH20660,705777.1789,4334148.381,705777.1789,4334150.381,705777.5789,4334150.381,705777.5789,4334148.381
15ASH20661,705776.3242,4334149.151,705776.3242,4334151.151,705776.7242,4334151.151,705776.7242,4334149.151
15ASH20662,705775.614,4334149.174,705775.614,4334151.174,705776.014,4334151.174,705776.014,4334149.174
15ASH20663,705774.6255,4334148.461,705774.6255,4334150.461,705775.0255,4334150.461,705775.0255,4334148.461
15ASH20664,705773.9133,4334148.573,705773.9133,4334150.573,705774.3133,4334150.573,705774.3133,4334148.573
15ASH20665,705773.0699,4334148.99,705773.0699,4334150.99,705773.4699,4334150.99,705773.4699,4334148.99
15ASH20666,705772.3617,4334149.063,705772.3617,4334151.063,705772.7617,4334151.063,705772.7617,4334149.063
15ASH20667,705771.4261,4334148.329,705771.4261,4334150.329,705771.8261,4334150.329,705771.8261,4334148.329
15ASH20668,705770.7192,4334148.403,705770.7192,4334150.403,705771.1192,4334150.403,705771.1192,4334148.403
15ASH20669,705769.8217,4334149.011,705769.8217,4334151.011,705770.2217,4334151.011,705770.2217,4334149.011
15ASH20670,705769.1203,4334148.999,705769.1203,4334150.999,705769.5203,4334150.999,705769.5203,4334148.999
15ASH20671,705768.3122,4334148.334,705768.3122,4334150.334,705768.7122,4334150.334,705768.7122,4334148.334
15ASH20672,705767.6023,4334148.436,705767.6023,4334150.436,705768.0023,4334150.436,705768.0023,4334148.436
15ASH20673,705766.7052,4334148.967,705766.7052,4334150.967,705767.1052,4334150.967,705767.1052,4334148.967
15ASH20674,705765.9982,4334148.976,705765.9982,4334150.976,705766.3982,4334150.976,705766.3982,4334148.976
15ASH20675,705764.9068,4334148.357,705764.9068,4334150.357,705765.3068,4334150.357,705765.3068,4334148.357
15ASH20676,705764.1988,4334148.352,705764.1988,4334150.352,705764.5988,4334150.352,705764.5988,4334148.352
15ASH20677,705763.3804,4334148.962,705763.3804,4334150.962,705763.7804,4334150.962,705763.7804,4334148.962
15ASH20678,705762.6719,4334149.081,705762.6719,4334151.081,705763.0719,4334151.081,705763.0719,4334149.081
15ASH20679,705761.7689,4334148.458,705761.7689,4334150.458,705762.1689,4334150.458,705762.1689,4334148.458
15ASH20680,705761.059,4334148.328,705761.059,4334150.328,705761.459,4334150.328,705761.459,4334148.328
15ASH20681,705760.2303,4334148.868,705760.2303,4334150.868,705760.6303,4334150.868,705760.6303,4334148.868
15ASH20682,705759.5215,4334148.87,705759.5215,4334150.87,705759.9215,4334150.87,705759.9215,4334148.87
15ASH20683,705758.5004,4334148.18,705758.5004,4334150.18,705758.9004,4334150.18,705758.9004,4334148.18
15ASH20684,705757.7912,4334148.274,705757.7912,4334150.274,705758.1912,4334150.274,705758.1912,4334148.274
15ASH20720,705757.7932,4334144.97,705757.7932,4334146.97,705758.1932,4334146.97,705758.1932,4334144.97
15ASH20719,705758.5017,4334144.851,705758.5017,4334146.851,705758.9017,4334146.851,705758.9017,4334144.851
15ASH20718,705759.519,4334145.496,705759.519,4334147.496,705759.919,4334147.496,705759.919,4334145.496
15ASH20717,705760.229,4334145.593,705760.229,4334147.593,705760.629,4334147.593,705760.629,4334145.593
15ASH20716,705761.0822,4334144.978,705761.0822,4334146.978,705761.4822,4334146.978,705761.4822,4334144.978
15ASH20715,705761.792,4334144.91,705761.792,4334146.91,705762.192,4334146.91,705762.192,4334144.91
15ASH20714,705762.671,4334145.487,705762.671,4334147.487,705763.071,4334147.487,705763.071,4334145.487
15ASH20713,705763.3738,4334145.58,705763.3738,4334147.58,705763.7738,4334147.58,705763.7738,4334145.58
15ASH20712,705764.2475,4334145.043,705764.2475,4334147.043,705764.6475,4334147.043,705764.6475,4334145.043
15ASH20711,705764.9574,4334144.951,705764.9574,4334146.951,705765.3574,4334146.951,705765.3574,4334144.951
15ASH20710,705766.1039,4334145.596,705766.1039,4334147.596,705766.5039,4334147.596,705766.5039,4334145.596
15ASH20709,705766.8159,4334145.533,705766.8159,4334147.533,705767.2159,4334147.533,705767.2159,4334145.533
15ASH20708,705767.6602,4334145.065,705767.6602,4334147.065,705768.0602,4334147.065,705768.0602,4334145.065
15ASH20707,705768.3561,4334144.978,705768.3561,4334146.978,705768.7561,4334146.978,705768.7561,4334144.978
15ASH20706,705769.207,4334145.651,705769.207,4334147.651,705769.607,4334147.651,705769.607,4334145.651
15ASH20705,705769.9165,4334145.556,705769.9165,4334147.556,705770.3165,4334147.556,705770.3165,4334145.556
15ASH20704,705770.748,4334145.102,705770.748,4334147.102,705771.148,4334147.102,705771.148,4334145.102
15ASH20703,705771.4117,4334144.909,705771.4117,4334146.909,705771.8117,4334146.909,705771.8117,4334144.909
15ASH20702,705772.4026,4334145.767,705772.4026,4334147.767,705772.8026,4334147.767,705772.8026,4334145.767
15ASH20701,705773.109,4334145.729,705773.109,4334147.729,705773.509,4334147.729,705773.509,4334145.729
15ASH20700,705773.9664,4334144.874,705773.9664,4334146.874,705774.3664,4334146.874,705774.3664,4334144.874
15ASH20699,705774.6758,4334144.82,705774.6758,4334146.82,705775.0758,4334146.82,705775.0758,4334144.82
15ASH20698,705775.7092,4334145.796,705775.7092,4334147.796,705776.1092,4334147.796,705776.1092,4334145.796
15ASH20697,705776.4197,4334145.749,705776.4197,4334147.749,705776.8197,4334147.749,705776.8197,4334145.749
15ASH20696,705777.2432,4334145.066,705777.2432,4334147.066,705777.6432,4334147.066,705777.6432,4334145.066
15ASH20695,705777.9506,4334145.135,705777.9506,4334147.135,705778.3506,4334147.135,705778.3506,4334145.135
15ASH20694,705778.822,4334145.813,705778.822,4334147.813,705779.222,4334147.813,705779.222,4334145.813
15ASH20693,705779.531,4334145.74,705779.531,4334147.74,705779.931,4334147.74,705779.931,4334145.74
15ASH20692,705780.4434,4334145.046,705780.4434,4334147.046,705780.8434,4334147.046,705780.8434,4334145.046
15ASH20691,705781.1542,4334145.069,705781.1542,4334147.069,705781.5542,4334147.069,705781.5542,4334145.069
15ASH20690,705782.099,4334145.818,705782.099,4334147.818,705782.499,4334147.818,705782.499,4334145.818
15ASH20689,705782.8103,4334145.681,705782.8103,4334147.681,705783.2103,4334147.681,705783.2103,4334145.681
15ASH20688,705783.5405,4334145.132,705783.5405,4334147.132,705783.9405,4334147.132,705783.9405,4334145.132
15ASH20687,705784.2506,4334145.119,705784.2506,4334147.119,705784.6506,4334147.119,705784.6506,4334145.119
15ASH20686,705785.3266,4334145.803,705785.3266,4334147.803,705785.7266,4334147.803,705785.7266,4334145.803
15ASH20685,705786.0335,4334145.71,705786.0335,4334147.71,705786.4335,4334147.71,705786.4335,4334145.71
